 
10.98016, 5.067268E-05, -0.0006049597, 9.482167, 0, 0.0000351712039458991800942984, 159085.1, -1273.292, -3.95279, 0.004901078, 0.07899523, 718.6807, 1.293241, 1.086142, 1.127957
 
10.99016, 3.277861E-05, -0.000604453, 9.465312, 0, 0.0000352925753396541049517405, 158641, -1273.328, -3.95279, 0.004901078, 0.07899523, 717.9706, 1.293296, 1.086142, 1.127957
 
11.00016, 4.240002E-06, -0.0006041252, 9.448487, 0, 0.0000354998126232615950735352, 158198.5, -1273.362, -3.95279, 0.004901078, 0.07899523, 717.2619, 1.29335, 1.086142, 1.127957
 
11.01016, -2.960038E-05, -0.0006040828, 9.431713, 0, 0.0000357621143866909984380804, 157757.6, -1273.396, -3.95279, 0.004901078, 0.07899523, 716.5546, 1.293404, 1.086142, 1.127957
 
11.02016, -6.248158E-05, -0.0006043788, 9.41498, 0, 0.0000360387770886949703442888, 157318.3, -1273.431, -3.95279, 0.004901078, 0.07899523, 715.8486, 1.293459, 1.086142, 1.127957
 
11.03016, -0.0001001756, -0.0006050036, 9.398287, 0, 0.0000363700729706618934168837, 156880.7, -1273.464, -3.95279, 0.004901078, 0.07899523, 715.1441, 1.293513, 1.086142, 1.127957
 
11.04016, -0.0001291436, -0.0006060054, 9.381643, 0, 0.0000366630846318012554894496, 156444.5, -1273.499, -3.95279, 0.004901078, 0.07899523, 714.4408, 1.293568, 1.086142, 1.127957
 
11.05016, -0.0001655885, -0.0006072968, 9.365041, 0, 0.0000370275273530518793732841, 156010, -1273.534, -3.95279, 0.004901078, 0.07899523, 713.7387, 1.293622, 1.086142, 1.127957
 
11.06016, -0.0002150824, -0.0006089527, 9.348477, 0, 0.0000375079175690278232663334, 155577.2, -1273.567, -3.95279, 0.004901078, 0.07899523, 713.0379, 1.293676, 1.086142, 1.127957
 
11.07016, -0.0002634216, -0.0006111035, 9.331959, 0, 0.0000380112206594685609346047, 155145.8, -1273.601, -3.95279, 0.004901078, 0.07899523, 712.3386, 1.29373, 1.086142, 1.127957
 
11.08016, -0.0003014466, -0.0006137377, 9.315483, 0, 0.0000384711839521276360294042, 154716, -1273.634, -3.95279, 0.004901078, 0.07899523, 711.6404, 1.293784, 1.086142, 1.127957
 
11.09016, -0.0001666952, -0.0006167522, 9.299042, 0, 0.0000377143625379443854127246, 154287.7, -1273.667, -3.95279, 0.004901078, 0.07899523, 710.9435, 1.293839, 1.086142, 1.127957
 
11.10016, -6.206746E-05, -0.0006184191, 9.28265, 0, 0.0000370900199992359027808050, 153861, -1273.701, -3.95279, 0.004901078, 0.07899523, 710.2479, 1.293893, 1.086142, 1.127957
 
11.11016, 2.616124E-05, -0.0006190398, 9.266294, 0, 0.0000365183665210729785388085, 153435.9, -1273.733, -3.95279, 0.004901078, 0.07899523, 709.5538, 1.293947, 1.086142, 1.127957
 
11.12016, 0.0001167336, -0.0006187782, 9.249982, 0, 0.0000358742265417011816107211, 153012.3, -1273.766, -3.95279, 0.004901078, 0.07899523, 708.8608, 1.294001, 1.086142, 1.127957
 
11.13016, 0.0001763873, -0.0006176109, 9.233714, 0, 0.0000353972961639872947399830, 152590.2, -1273.799, -3.95279, 0.004901078, 0.07899523, 708.1691, 1.294055, 1.086142, 1.127957
 
11.14016, 0.000227989, -0.000615847, 9.21748, 0, 0.0000349411846497441930644510, 152169.5, -1273.831, -3.95279, 0.004901078, 0.07899523, 707.4786, 1.294109, 1.086142, 1.127957
 
11.15016, 0.000256968, -0.0006135671, 9.201295, 0, 0.0000346172971279079029982161, 151750.5, -1273.864, -3.95279, 0.004901078, 0.07899523, 706.7894, 1.294163, 1.086142, 1.127957
 
11.16016, 0.0001042027, -0.0006109974, 9.185145, 0, 0.0000356032333522050874314560, 151332.9, -1273.896, -3.95279, 0.004901078, 0.07899523, 706.1013, 1.294217, 1.086142, 1.127957
 
11.17016, -4.201998E-05, -0.0006099554, 9.169035, 0, 0.0000366375927695138816680747, 150916.7, -1273.927, -3.95279, 0.004901078, 0.07899523, 705.4145, 1.294271, 1.086142, 1.127957
 
11.18016, -0.000177944, -0.0006103756, 9.152971, 0, 0.0000376886761531433857690407, 150502.1, -1273.96, -3.95279, 0.004901078, 0.07899523, 704.7292, 1.294324, 1.086142, 1.127957
 
11.19016, -0.0002963454, -0.0006121551, 9.136943, 0, 0.0000386968383765947130846935, 150089.1, -1273.991, -3.95279, 0.004901078, 0.07899523, 704.0451, 1.294378, 1.086142, 1.127957
 
11.20016, -0.000406728, -0.0006151185, 9.120958, 0, 0.0000397209434239792198010538, 149677.5, -1274.023, -3.95279, 0.004901078, 0.07899523, 703.3622, 1.294432, 1.086142, 1.127957
 
11.21016, -0.0003391093, -0.0006191858, 9.105011, 0, 0.0000394980411411486143537000, 149267.3, -1274.054, -3.95279, 0.004901078, 0.07899523, 702.6806, 1.294485, 1.086142, 1.127957
 
11.22016, -0.0002882844, -0.0006225769, 9.0891, 0, 0.0000393571914596774326261495, 148858.5, -1274.085, -3.95279, 0.004901078, 0.07899523, 702.0002, 1.294539, 1.086142, 1.127957
 
11.23016, -0.0002509081, -0.0006254598, 9.073235, 0, 0.0000392843547940663917329883, 148451.3, -1274.116, -3.95279, 0.004901078, 0.07899523, 701.321, 1.294592, 1.086142, 1.127957
 
11.24016, -5.634858E-05, -0.0006279689, 9.057411, 0, 0.0000380161053093494182851481, 148045.6, -1274.147, -3.95279, 0.004901078, 0.07899523, 700.643, 1.294646, 1.086142, 1.127957
 
11.25016, 0.00011079, -0.0006285324, 9.041621, 0, 0.0000368292488813652065921024, 147641.1, -1274.178, -3.95279, 0.004901078, 0.07899523, 699.9662, 1.2947, 1.086142, 1.127957
 
11.26016, 0.0002571314, -0.0006274245, 9.025872, 0, 0.0000356918708156725244417883, 147238.2, -1274.208, -3.95279, 0.004901078, 0.07899523, 699.2906, 1.294753, 1.086142, 1.127957
 
11.27016, 0.000382112, -0.0006248531, 9.010169, 0, 0.0000346215836595168033312755, 146836.9, -1274.239, -3.95279, 0.004901078, 0.07899523, 698.6166, 1.294807, 1.086142, 1.127957
 
11.28016, 0.0003310628, -0.000621032, 8.994496, 0, 0.0000347968982997144477894996, 146436.8, -1274.268, -3.95279, 0.004901078, 0.07899523, 697.9435, 1.29486, 1.086142, 1.127957
 
11.29016, 0.000263173, -0.0006177214, 8.97887, 0, 0.0000351315214601930971789527, 146038.3, -1274.299, -3.95279, 0.004901078, 0.07899523, 697.272, 1.294914, 1.086142, 1.127957
 
11.30016, 0.0002137589, -0.0006150897, 8.963282, 0, 0.0000353693994317491600059662, 145641.1, -1274.329, -3.95279, 0.004901078, 0.07899523, 696.6016, 1.294967, 1.086142, 1.127957
 
11.31016, 0.0001625508, -0.0006129521, 8.947729, 0, 0.0000356522529616434928311919, 145245.3, -1274.359, -3.95279, 0.004901078, 0.07899523, 695.9321, 1.29502, 1.086142, 1.127957
 
11.32016, -7.536906E-05, -0.0006113266, 8.932213, 0, 0.0000373875326148853076428568, 144850.9, -1274.388, -3.95279, 0.004901078, 0.07899523, 695.2639, 1.295073, 1.086142, 1.127957
 
11.33016, -0.0002927154, -0.0006120803, 8.916746, 0, 0.0000391181087810352415257037, 144458, -1274.418, -3.95279, 0.004901078, 0.07899523, 694.5972, 1.295126, 1.086142, 1.127957
 
11.34016, -0.0004808684, -0.0006150074, 8.901311, 0, 0.0000407649081276815388244782, 144066.5, -1274.447, -3.95279, 0.004901078, 0.07899523, 693.9317, 1.295179, 1.086142, 1.127957
 
11.35016, -0.0004849607, -0.0006198161, 8.885911, 0, 0.0000411225223946718024473247, 143676.2, -1274.476, -3.95279, 0.004901078, 0.07899523, 693.2672, 1.295232, 1.086142, 1.127957
 
11.36016, -0.000504631, -0.0006246658, 8.870549, 0, 0.0000416028193374867458984740, 143287.4, -1274.505, -3.95279, 0.004901078, 0.07899523, 692.6038, 1.295285, 1.086142, 1.127957
 
11.37016, -0.0003643459, -0.0006297121, 8.855234, 0, 0.0000408646942028005096703599, 142900, -1274.534, -3.95279, 0.004901078, 0.07899523, 691.9417, 1.295338, 1.086142, 1.127957
 
11.38017, -0.0002436202, -0.0006333555, 8.839951, 0, 0.0000401878134921204596783326, 142513.8, -1274.563, -3.95279, 0.004901078, 0.07899523, 691.2808, 1.295391, 1.086142, 1.127957
 
11.39017, -0.000138926, -0.0006357917, 8.824705, 0, 0.0000395576642082538876349143, 142129.1, -1274.591, -3.95279, 0.004901078, 0.07899523, 690.6211, 1.295444, 1.086142, 1.127957
 
11.40017, -4.84136E-05, -0.000637181, 8.809503, 0, 0.0000389703441540920679209203, 141745.8, -1274.62, -3.95279, 0.004901078, 0.07899523, 689.9626, 1.295497, 1.086142, 1.127957
 
11.41017, 3.331312E-05, -0.0006376651, 8.794334, 0, 0.0000383931368620666900529440, 141363.8, -1274.648, -3.95279, 0.004901078, 0.07899523, 689.3054, 1.29555, 1.086142, 1.127957
 
11.42017, 9.819966E-05, -0.000637332, 8.779204, 0, 0.0000378945103426915073601671, 140983.2, -1274.677, -3.95279, 0.004901078, 0.07899523, 688.6493, 1.295603, 1.086142, 1.127957
 
11.43017, 0.0001588178, -0.00063635, 8.764102, 0, 0.0000373873507710387557860942, 140603.8, -1274.704, -3.95279, 0.004901078, 0.07899523, 687.9942, 1.295656, 1.086142, 1.127957
 
11.44017, 0.0001882337, -0.0006347618, 8.749046, 0, 0.0000370853277253355617806216, 140225.7, -1274.732, -3.95279, 0.004901078, 0.07899523, 687.3403, 1.295708, 1.086142, 1.127957
 
11.45017, 0.000214012, -0.0006328794, 8.734025, 0, 0.0000367927139207550838733345, 139849, -1274.76, -3.95279, 0.004901078, 0.07899523, 686.6876, 1.295761, 1.086142, 1.127957
 
11.46017, 0.0002318687, -0.0006307393, 8.71904, 0, 0.0000365455822299121761055367, 139473.5, -1274.788, -3.95279, 0.004901078, 0.07899523, 686.0361, 1.295814, 1.086142, 1.127957
 
11.47017, 0.0002452719, -0.0006284206, 8.704096, 0, 0.0000363218265295074042378029, 139099.5, -1274.815, -3.95279, 0.004901078, 0.07899523, 685.3859, 1.295866, 1.086142, 1.127957
 
11.48017, 0.0002523241, -0.0006259679, 8.689192, 0, 0.0000361394059236465175393130, 138726.9, -1274.843, -3.95279, 0.004901078, 0.07899523, 684.7369, 1.295919, 1.086142, 1.127957
 
11.49017, 9.176412E-05, -0.0006234447, 8.67432, 0, 0.0000372809674739991984007646, 138355.4, -1274.87, -3.95279, 0.004901078, 0.07899523, 684.0887, 1.295972, 1.086142, 1.127957
 
11.50017, -6.644512E-05, -0.000622527, 8.659482, 0, 0.0000385077705262993406041160, 137985.2, -1274.897, -3.95279, 0.004901078, 0.07899523, 683.4419, 1.296024, 1.086142, 1.127957
 
11.51017, -0.0002105187, -0.0006231915, 8.644685, 0, 0.0000397245786472892557800786, 137616.4, -1274.924, -3.95279, 0.004901078, 0.07899523, 682.7962, 1.296076, 1.086142, 1.127957
 
11.52017, -0.0003452367, -0.0006252967, 8.629915, 0, 0.0000409603200916732364506833, 137248.7, -1274.95, -3.95279, 0.004901078, 0.07899523, 682.1515, 1.296129, 1.086142, 1.127957
 
11.53017, -0.000326088, -0.000628749, 8.615188, 0, 0.0000410521541935870210198244, 136882.3, -1274.977, -3.95279, 0.004901078, 0.07899523, 681.5079, 1.296181, 1.086142, 1.127957
 
11.54017, -0.0003070609, -0.0006320099, 8.600498, 0, 0.0000411328017659200583203482, 136517.2, -1275.004, -3.95279, 0.004901078, 0.07899523, 680.8656, 1.296233, 1.086142, 1.127957
 
11.55017, -0.0002917647, -0.0006350805, 8.585843, 0, 0.0000412313333570685970970390, 136153.5, -1275.031, -3.95279, 0.004901078, 0.07899523, 680.2245, 1.296286, 1.086142, 1.127957
 
11.56017, -0.0002784688, -0.0006379982, 8.571223, 0, 0.0000413363550813234060532548, 135790.9, -1275.057, -3.95279, 0.004901078, 0.07899523, 679.5844, 1.296338, 1.086142, 1.127957
 
11.57017, -0.0001176509, -0.0006407829, 8.556634, 0, 0.0000402405409585580355877799, 135429.6, -1275.083, -3.95279, 0.004901078, 0.07899523, 678.9454, 1.29639, 1.086142, 1.127957
 
11.58017, 2.545144E-05, -0.0006419594, 8.542089, 0, 0.0000391835558094513161148611, 135069.6, -1275.108, -3.95279, 0.004901078, 0.07899523, 678.3076, 1.296442, 1.086142, 1.127957
 
11.59017, 0.00015003, -0.0006417048, 8.527576, 0, 0.0000381836392486843373405324, 134710.9, -1275.134, -3.95279, 0.004901078, 0.07899523, 677.6711, 1.296494, 1.086142, 1.127957
 
11.60017, 0.0002576114, -0.0006402045, 8.513094, 0, 0.0000372406292749259547432830, 134353.3, -1275.16, -3.95279, 0.004901078, 0.07899523, 677.0355, 1.296547, 1.086142, 1.127957
 
11.61017, 0.0003418586, -0.0006376284, 8.498658, 0, 0.0000364175539753927325106002, 133997.1, -1275.185, -3.95279, 0.004901078, 0.07899523, 676.4011, 1.296599, 1.086142, 1.127957
 
11.62017, 0.0002597783, -0.0006342098, 8.484244, 0, 0.0000368998049949291095107724, 133641.9, -1275.21, -3.95279, 0.004901078, 0.07899523, 675.7676, 1.296651, 1.086142, 1.127957
 
11.63017, 0.0001718053, -0.000631612, 8.469873, 0, 0.0000374838057628890821550442, 133288.1, -1275.236, -3.95279, 0.004901078, 0.07899523, 675.1354, 1.296703, 1.086142, 1.127957
 
11.64017, 8.842268E-05, -0.000629894, 8.455535, 0, 0.0000380875303873587187907196, 132935.5, -1275.261, -3.95279, 0.004901078, 0.07899523, 674.5043, 1.296755, 1.086142, 1.127957
 
11.65017, 1.381557E-05, -0.0006290097, 8.441236, 0, 0.0000386735269871203600307136, 132584, -1275.286, -3.95279, 0.004901078, 0.07899523, 673.8742, 1.296806, 1.086142, 1.127957
 
11.66017, -6.939341E-05, -0.0006288716, 8.426962, 0, 0.0000393794500154905656526016, 132233.8, -1275.311, -3.95279, 0.004901078, 0.07899523, 673.2453, 1.296858, 1.086142, 1.127957
 
11.67017, -0.0001460499, -0.0006295656, 8.41273, 0, 0.0000400857630679222715599520, 131884.8, -1275.336, -3.95279, 0.004901078, 0.07899523, 672.6176, 1.29691, 1.086142, 1.127957
 
11.68017, -0.0002121304, -0.0006310261, 8.39853, 0, 0.0000407548000702429059136264, 131537, -1275.36, -3.95279, 0.004901078, 0.07899523, 671.9909, 1.296962, 1.086142, 1.127957
 
11.69017, -0.0002850898, -0.0006331474, 8.384369, 0, 0.0000415246806486930376363516, 131190.4, -1275.385, -3.95279, 0.004901078, 0.07899523, 671.3654, 1.297014, 1.086142, 1.127957
 
11.70017, -0.0003477177, -0.0006359983, 8.370239, 0, 0.0000422566449275361230524851, 130845, -1275.409, -3.95279, 0.004901078, 0.07899523, 670.741, 1.297065, 1.086142, 1.127957
 
11.71017, -0.0004052612, -0.0006394754, 8.356145, 0, 0.0000429876296857156262970970, 130500.8, -1275.434, -3.95279, 0.004901078, 0.07899523, 670.1176, 1.297117, 1.086142, 1.127957
 
11.72017, -0.0003187635, -0.000643528, 8.342084, 0, 0.0000425499382102629539693671, 130157.7, -1275.458, -3.95279, 0.004901078, 0.07899523, 669.4954, 1.297168, 1.086142, 1.127957
 
11.73017, -0.0002365631, -0.0006467156, 8.328054, 0, 0.0000420916528962554690051333, 129815.9, -1275.481, -3.95279, 0.004901078, 0.07899523, 668.8741, 1.29722, 1.086142, 1.127957
 
11.74017, -0.0001744318, -0.0006490813, 8.314058, 0, 0.0000417482707365606590502114, 129475.1, -1275.505, -3.95279, 0.004901078, 0.07899523, 668.2537, 1.297271, 1.086142, 1.127957
 
11.75017, 1.923806E-05, -0.0006508256, 8.300095, 0, 0.0000402538850833659520883395, 129135.4, -1275.529, -3.95279, 0.004901078, 0.07899523, 667.6346, 1.297323, 1.086142, 1.127957
 
11.76017, 0.0001958862, -0.0006506332, 8.286162, 0, 0.0000387755734436252876896866, 128797, -1275.552, -3.95279, 0.004901078, 0.07899523, 667.0164, 1.297375, 1.086142, 1.127957
 
11.77017, 0.0001865752, -0.0006486743, 8.272269, 0, 0.0000387570827574426751320541, 128459.7, -1275.576, -3.95279, 0.004901078, 0.07899523, 666.3994, 1.297426, 1.086142, 1.127957
 
11.78017, 0.0001867296, -0.0006468086, 8.258412, 0, 0.0000386641177921101391836223, 128123.7, -1275.599, -3.95279, 0.004901078, 0.07899523, 665.7836, 1.297478, 1.086142, 1.127957
 
11.79017, 0.0001872269, -0.0006449413, 8.244585, 0, 0.0000385679790690428750627935, 127788.7, -1275.623, -3.95279, 0.004901078, 0.07899523, 665.1687, 1.297529, 1.086142, 1.127957
 
11.80017, 0.0001742517, -0.000643069, 8.230789, 0, 0.0000385864107758631844851927, 127454.8, -1275.646, -3.95279, 0.004901078, 0.07899523, 664.5547, 1.29758, 1.086142, 1.127957
 
11.81017, 0.0001484525, -0.0006413265, 8.21703, 0, 0.0000387230206889943063520333, 127122, -1275.669, -3.95279, 0.004901078, 0.07899523, 663.942, 1.297632, 1.086142, 1.127957
 
11.82018, 0.0001272783, -0.000639842, 8.203294, 0, 0.0000388369932193365879290148, 126790.4, -1275.691, -3.95279, 0.004901078, 0.07899523, 663.3301, 1.297683, 1.086142, 1.127957
 
11.83018, 9.22049E-05, -0.0006385692, 8.189598, 0, 0.0000390843950537999277119997, 126459.9, -1275.714, -3.95279, 0.004901078, 0.07899523, 662.7195, 1.297734, 1.086142, 1.127957
 
11.84018, 6.870641E-05, -0.0006376472, 8.175933, 0, 0.0000392552566027337606494242, 126130.6, -1275.736, -3.95279, 0.004901078, 0.07899523, 662.1099, 1.297785, 1.086142, 1.127957
 
11.85018, -0.0001155234, -0.0006369601, 8.162308, 0, 0.0000408307225605412466460502, 125802.4, -1275.76, -3.95279, 0.004901078, 0.07899523, 661.5014, 1.297836, 1.086142, 1.127957
 
11.86018, -0.000282882, -0.0006381153, 8.148713, 0, 0.0000423827802251774565212805, 125475.3, -1275.782, -3.95279, 0.004901078, 0.07899523, 660.8938, 1.297887, 1.086142, 1.127957
 
11.87018, -0.0002935109, -0.0006409442, 8.13514, 0, 0.0000426857741545608783182758, 125149.1, -1275.804, -3.95279, 0.004901078, 0.07899523, 660.2872, 1.297938, 1.086142, 1.127957
 
11.88018, -0.0003141976, -0.0006438793, 8.121614, 0, 0.0000430836043164855862768225, 124824.3, -1275.827, -3.95279, 0.004901078, 0.07899523, 659.6818, 1.297989, 1.086142, 1.127957
 
11.89018, -0.0003326271, -0.0006470213, 8.108108, 0, 0.0000434758569536324302943152, 124500.4, -1275.848, -3.95279, 0.004901078, 0.07899523, 659.0773, 1.29804, 1.086142, 1.127957
 
11.90018, -0.0003564661, -0.0006503476, 8.094642, 0, 0.0000439280063713907540242620, 124177.7, -1275.87, -3.95279, 0.004901078, 0.07899523, 658.4739, 1.298091, 1.086142, 1.127957
 
11.91018, -0.0002238364, -0.0006539122, 8.0812, 0, 0.0000430249533294884644765210, 123856, -1275.892, -3.95279, 0.004901078, 0.07899523, 657.8716, 1.298142, 1.086142, 1.127957
 
11.92018, -0.0001184902, -0.0006561506, 8.067791, 0, 0.0000422730804983668030507280, 123535.4, -1275.913, -3.95279, 0.004901078, 0.07899523, 657.2701, 1.298193, 1.086142, 1.127957
 
11.93018, -3.001727E-05, -0.0006573354, 8.054422, 0, 0.0000415994321233149755749659, 123216, -1275.935, -3.95279, 0.004901078, 0.07899523, 656.6699, 1.298244, 1.086142, 1.127957
 
11.94018, 5.25713E-05, -0.0006576356, 8.041082, 0, 0.0000409184720022220283748254, 122897.5, -1275.957, -3.95279, 0.004901078, 0.07899523, 656.0706, 1.298295, 1.086142, 1.127957
 
11.95018, 0.0001183187, -0.0006571099, 8.02777, 0, 0.0000403311008151116050443575, 122580.1, -1275.978, -3.95279, 0.004901078, 0.07899523, 655.4721, 1.298346, 1.086142, 1.127957
 
11.96018, 0.0001703027, -0.0006559267, 8.014491, 0, 0.0000398215952304643747122943, 122263.8, -1275.999, -3.95279, 0.004901078, 0.07899523, 654.8749, 1.298397, 1.086142, 1.127957
 
11.97018, 0.0002214107, -0.0006542237, 8.001242, 0, 0.0000392848174711047940792230, 121948.6, -1276.02, -3.95279, 0.004901078, 0.07899523, 654.2787, 1.298447, 1.086142, 1.127957
 
11.98018, 0.0002538527, -0.0006520096, 7.988023, 0, 0.0000388798376332742142232711, 121634.4, -1276.04, -3.95279, 0.004901078, 0.07899523, 653.6833, 1.298498, 1.086142, 1.127957
 
11.99018, 0.0002733716, -0.000649471, 7.97484, 0, 0.0000385682006271414677740490, 121321.2, -1276.062, -3.95279, 0.004901078, 0.07899523, 653.0889, 1.298549, 1.086142, 1.127957
 
12.00018, 0.0001382563, -0.0006467373, 7.961685, 0, 0.0000396275062901670267190460, 121009.1, -1276.082, -3.95279, 0.004901078, 0.07899523, 652.4956, 1.298599, 1.086142, 1.127957
 
12.01018, 1.635478E-05, -0.0006453547, 7.948565, 0, 0.0000406590466446060218839039, 120698, -1276.103, -3.95279, 0.004901078, 0.07899523, 651.9033, 1.29865, 1.086142, 1.127957
 
12.02018, -9.857719E-05, -0.0006451912, 7.935467, 0, 0.0000417100264782009532972714, 120387.9, -1276.123, -3.95279, 0.004901078, 0.07899523, 651.3119, 1.2987, 1.086142, 1.127957
 
12.03018, -0.0002130945, -0.0006461769, 7.922401, 0, 0.0000428348671823881433190966, 120078.9, -1276.143, -3.95279, 0.004901078, 0.07899523, 650.7217, 1.29875, 1.086142, 1.127957
 
12.04018, -0.0003158581, -0.0006483078, 7.909375, 0, 0.0000439309290088058599993385, 119771, -1276.164, -3.95279, 0.004901078, 0.07899523, 650.1324, 1.298801, 1.086142, 1.127957
 
12.05018, -0.0002739728, -0.0006514664, 7.896378, 0, 0.0000437866181755560341047889, 119464, -1276.184, -3.95279, 0.004901078, 0.07899523, 649.5441, 1.298851, 1.086142, 1.127957
 
12.06018, -0.0002435926, -0.0006542061, 7.883404, 0, 0.0000437187016731265103610098, 119158, -1276.204, -3.95279, 0.004901078, 0.07899523, 648.9567, 1.298902, 1.086142, 1.127957
 
12.07018, -0.0002234593, -0.0006566421, 7.870468, 0, 0.0000437236658081770013458502, 118853.1, -1276.225, -3.95279, 0.004901078, 0.07899523, 648.3701, 1.298952, 1.086142, 1.127957
 
12.08018, -0.0002149171, -0.0006588767, 7.857557, 0, 0.0000438209133823838807205225, 118549.2, -1276.244, -3.95279, 0.004901078, 0.07899523, 647.7849, 1.299002, 1.086142, 1.127957
 
12.09018, -0.0001954968, -0.0006610258, 7.844677, 0, 0.0000438131424925965985728470, 118246.3, -1276.264, -3.95279, 0.004901078, 0.07899523, 647.2004, 1.299052, 1.086142, 1.127957
 
12.10018, -4.827024E-05, -0.0006629808, 7.831827, 0, 0.0000426212880409881427260833, 117944.4, -1276.283, -3.95279, 0.004901078, 0.07899523, 646.6169, 1.299103, 1.086142, 1.127957
 
12.11018, 7.813264E-05, -0.0006634635, 7.819006, 0, 0.0000415208593726866113057105, 117643.4, -1276.302, -3.95279, 0.004901078, 0.07899523, 646.0344, 1.299153, 1.086142, 1.127957
 
12.12018, 0.0001849056, -0.0006626822, 7.806218, 0, 0.0000405152685718652007154214, 117343.5, -1276.322, -3.95279, 0.004901078, 0.07899523, 645.4531, 1.299203, 1.086142, 1.127957
 
12.13018, 0.0002872681, -0.0006608331, 7.793462, 0, 0.0000394776936904633166313766, 117044.7, -1276.341, -3.95279, 0.004901078, 0.07899523, 644.8726, 1.299253, 1.086142, 1.127957
 
12.14018, 0.0002363082, -0.0006579604, 7.780732, 0, 0.0000397881641979149936239362, 116746.8, -1276.36, -3.95279, 0.004901078, 0.07899523, 644.2932, 1.299304, 1.086142, 1.127957
 
12.15018, 0.0001770949, -0.0006555974, 7.768035, 0, 0.0000402096287646299816456153, 116449.8, -1276.379, -3.95279, 0.004901078, 0.07899523, 643.7145, 1.299354, 1.086142, 1.127957
 
12.16018, 0.0001204537, -0.0006538264, 7.755362, 0, 0.0000406473349003703226045657, 116153.8, -1276.398, -3.95279, 0.004901078, 0.07899523, 643.1368, 1.299404, 1.086142, 1.127957
 
12.17018, 5.604016E-05, -0.0006526218, 7.74272, 0, 0.0000411959312829000747765300, 115858.8, -1276.417, -3.95279, 0.004901078, 0.07899523, 642.5601, 1.299453, 1.086142, 1.127957
 
12.18018, -1.134506E-05, -0.0006520614, 7.730109, 0, 0.0000418160802869824770805413, 115564.7, -1276.435, -3.95279, 0.004901078, 0.07899523, 641.9843, 1.299503, 1.086142, 1.127957
 
12.19018, -7.549943E-05, -0.0006521749, 7.717526, 0, 0.0000424520120516907237173482, 115271.6, -1276.454, -3.95279, 0.004901078, 0.07899523, 641.4093, 1.299553, 1.086142, 1.127957
 
12.20018, -0.0001404773, -0.0006529299, 7.704975, 0, 0.0000431395042508323103829280, 114979.5, -1276.473, -3.95279, 0.004901078, 0.07899523, 640.8356, 1.299603, 1.086142, 1.127957
 
12.21018, -0.0001929138, -0.0006543347, 7.69245, 0, 0.0000437536966632351029167229, 114688.3, -1276.491, -3.95279, 0.004901078, 0.07899523, 640.2628, 1.299653, 1.086142, 1.127957
 
12.22018, -0.0002431013, -0.0006562638, 7.679957, 0, 0.0000443826946946131186516238, 114398.1, -1276.509, -3.95279, 0.004901078, 0.07899523, 639.6909, 1.299703, 1.086142, 1.127957
 
12.23018, -0.0003012827, -0.0006586948, 7.667493, 0, 0.0000451217458855089579189526, 114108.9, -1276.527, -3.95279, 0.004901078, 0.07899523, 639.1199, 1.299752, 1.086142, 1.127957
 
12.24018, -0.0003563972, -0.0006617076, 7.655054, 0, 0.0000458718867871117017872537, 113820.6, -1276.545, -3.95279, 0.004901078, 0.07899523, 638.5499, 1.299802, 1.086142, 1.127957
 
12.25019, -0.0002783923, -0.0006652716, 7.642653, 0, 0.0000453973900786928924132615, 113533.3, -1276.564, -3.95279, 0.004901078, 0.07899523, 637.9807, 1.299852, 1.086142, 1.127957
 
12.26019, -0.0002150691, -0.0006680555, 7.630272, 0, 0.0000450092110744567409946703, 113246.8, -1276.582, -3.95279, 0.004901078, 0.07899523, 637.4125, 1.299902, 1.086142, 1.127957
 
12.27019, -0.0001577021, -0.0006702062, 7.617919, 0, 0.0000446345597557594541696715, 112961.3, -1276.599, -3.95279, 0.004901078, 0.07899523, 636.8452, 1.299951, 1.086142, 1.127957
 
12.28019, -0.0001120772, -0.0006717832, 7.605596, 0, 0.0000443327899302019191983576, 112676.7, -1276.617, -3.95279, 0.004901078, 0.07899523, 636.2787, 1.300001, 1.086142, 1.127957
 
12.29019, -8.078627E-05, -0.000672904, 7.5933, 0, 0.0000441369730468460568087065, 112393.1, -1276.634, -3.95279, 0.004901078, 0.07899523, 635.7133, 1.30005, 1.086142, 1.127957
 
12.30019, -5.308834E-05, -0.0006737119, 7.581034, 0, 0.0000439541769976381949388416, 112110.3, -1276.651, -3.95279, 0.004901078, 0.07899523, 635.1487, 1.3001, 1.086142, 1.127957
 
12.31019, 0.0001002084, -0.0006742428, 7.568795, 0, 0.0000425445084828576552470296, 111828.5, -1276.669, -3.95279, 0.004901078, 0.07899523, 634.585, 1.30015, 1.086142, 1.127957
 
12.32019, 0.0002316053, -0.0006732407, 7.556584, 0, 0.0000412402401155074882871038, 111547.5, -1276.686, -3.95279, 0.004901078, 0.07899523, 634.0223, 1.300199, 1.086142, 1.127957
 
12.33019, 0.0002136696, -0.0006709247, 7.544401, 0, 0.0000412878268338582508515277, 111267.5, -1276.703, -3.95279, 0.004901078, 0.07899523, 633.4604, 1.300249, 1.086142, 1.127957
 
12.34019, 0.0001898683, -0.000668788, 7.53225, 0, 0.0000414044145742223966805760, 110988.4, -1276.72, -3.95279, 0.004901078, 0.07899523, 632.8995, 1.300298, 1.086142, 1.127957
 
